Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
10. ОСНОВНЫЕ ФОНДЫ;;;;;;;;;;;;;;;;;;;
10.3. СТЕПЕНЬ ИЗНОСА ОСНОВНЫХ ФОНДОВ1) ;;;;;;;;;;;;;;;;;;;
"(на конец года; в процентах)";;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Республика Алтай;35,8;36,3;33,4;48,4;48,8;48,6;45,7;47,0;29,3;31,1;30,5;23,8;25,3;22,4;27,2;37,8;39,9;36,0;37,6
Республика Тыва;43,4;48,4;40,1;39,4;42,1;46,1;47,1;49,2;45,5;51,2;42,7;42,7;37,5;38,3;34,2;39,0;42,5;42,5;43,0
Республика Хакасия;37,1;40,0;41,0;24,4;28,5;29,1;27,7;25,7;16,6;21,3;25,3;27,3;29,4;31,3;30,4;32,9;35,3;40,6;40,4
Алтайский край;45,2;47,1;48,1;41,3;44,0;44,8;45,2;41,2;32,8;33,9;36,3;37,2;38,2;41,1;42,0;45,5;48,3;51,4;52,2
Красноярский край;37,3;40,4;44,9;36,9;38,2;37,6;36,7;37,6;35,4;33,6;36,2;38,4;38,1;37,8;39,3;40,6;41,8;41,4;43,5
Иркутская область;43,1;46,6;51,5;38,9;41,7;42,9;38,9;37,7;31,4;26,3;28,4;30,5;33,6;40,7;43,5;46,0;47,2;48,3;48,4
Кемеровская область;41,8;46,0;52,6;45,5;44,4;42,9;38,6;39,8;39,9;42,1;43,9;43,7;43,6;43,8;43,4;46,8;49,6;50,5;51,3
Новосибирская область;53,4;54,8;58,8;44,0;39,2;38,5;39,7;39,0;38,6;39,9;41,3;41,3;42,8;41,3;42,7;47,4;49,1;49,7;49,5
Омская область;48,4;50,3;53,2;44,1;42,7;42,7;41,2;35,7;34,9;37,5;38,7;39,6;40,7;41,1;42,6;45,4;46,5;49,2;50,8
Томская область;46,9;47,5;47,5;42,8;42,3;43,8;44,9;43,2;38,7;42,1;45,2;46,4;48,6;50,6;53,1;55,3;57,7;60,3;62,7
Дальневосточный федеральный округ2) ;39,2;41,0;45,5;35,6;34,4;35,1;31,4;31,8;28,3;25,3;28,9;29,1;29,2;30,8;35,0;38,5;40,9;44,1;45,9
Республика Бурятия;37,1;36,1;38,7;17,9;19,1;19,8;17,5;19,3;19,0;21,9;23,4;26,2;27,8;29,8;33,5;35,2;36,1;37,7;38,0
