Социально-экономические показатели по субъектам Российской Федерации;;;;;;;;;;;;;;;;;;;
14. СЕЛЬСКОЕ, ЛЕСНОЕ ХОЗЯЙСТВО, РЫБОЛОВСТВО И РЫБОВОДСТВО;;;;;;;;;;;;;;;;;;;
СЕЛЬСКОЕ ХОЗЯЙСТВО;;;;;;;;;;;;;;;;;;;
РАСТЕНИЕВОДСТВО;;;;;;;;;;;;;;;;;;;
 14.24. ВНЕСЕНИЕ УДОБРЕНИЙ НА ОДИН ГЕКТАР ПОСЕВА СЕЛЬСКОХОЗЯЙСТВЕННЫХ КУЛЬТУР В СЕЛЬСКОХОЗЯЙСТВЕННЫХ ОРГАНИЗАЦИЯХ1) ;;;;;;;;;;;;;;;;;;;
14.24.1. Минеральные удобрения (в пересчете на 100% питательных веществ);;;;;;;;;;;;;;;;;;;
(килограмм);;;;;;;;;;;;;;;;;;;
;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Удмуртская Республика;23,2;20,9;20,3;15,4;14,7;16,2;17,3;17,2;15,1;16,0;15,8;14,9;11,3;12,1;15,6;14,3;14,5;19,9;16,0
Чувашская Республика;27,2;23,9;23,6;20,1;23,5;24,0;24,1;28,3;31,9;32,9;27,4;27,5;27,4;27,0;31,7;27,7;29,7;38,3;38,1
Пермский край;20,8;18,1;13,9;12,7;13,5;13,6;13,7;15,4;13,5;15,3;15,1;16,9;17,5;14,4;15,3;13,1;13,8;17,1;16,3
Кировская область;18,8;17,4;16,0;13,8;14,6;14,4;16,9;20,3;21,8;21,1;19,3;27,6;25,5;20,8;25,1;24,4;27,0;27,6;27,1
Нижегородская область ;34,7;26,0;30,8;31,2;35,3;42,3;45,9;49,0;54,4;47,3;46,2;40,1;33,5;30,0;30,3;28,9;31,3;41,3;43,2
Оренбургская область;0,9;0,9;1,7;1,1;1,2;1,9;1,1;3,8;4,5;5,2;4,4;4,1;3,7;1,9;2,6;1,8;1,8;2,5;3,7
Пензенская область;3,1;3,1;7,8;10,5;9,1;8,9;11,6;18,5;18,0;22,8;37,4;31,7;27,6;38,0;39,9;52,6;65,0;63,2;60,4
Самарская область;10,2;13,9;22,8;9,3;16,5;16,1;13,2;17,6;11,3;16,1;18,3;15,7;15,9;17,3;20,0;17,3;16,1;23,9;21,8
Саратовская область;2,7;2,4;3,2;3,1;3,3;3,7;3,1;3,4;6,5;5,7;4,9;3,9;4,0;4,9;5,2;6,1;8,5;9,9;9,4
Ульяновская область;13,9;13,6;14,4;11,5;13,0;17,5;23,7;31,0;35,5;38,9;34,8;40,7;26,5;25,2;23,7;19,4;26,6;33,8;32,8
Уральский       федеральный округ;10,3;11,0;13,3;13,4;18,0;15,4;15,4;17,6;20,7;21,5;18,9;19,0;17,7;19,4;19,8;17,7;20,6;23,2;26,4
Курганская область;4,3;5,7;7,0;9,2;11,7;9,8;9,9;14,4;20,3;20,7;16,6;18,4;18,3;18,6;17,9;14,2;17,4;23,8;27,8
Свердловская область ;24,9;22,7;22,5;19,1;21,2;19,2;19,2;21,0;20,7;21,9;21,1;24,0;23,7;24,1;26,8;21,4;24,7;27,7;30,4
Тюменская область;17,3;19,5;23,8;24,1;32,1;31,9;26,3;38,5;39,0;40,2;35,9;33,7;31,2;38,0;36,7;32,7;37,7;32,7;37,2
в том числе:;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский       автономный округ – Югра;11,2;38,5;28,9;30,5;21,1;9,5;1,4;1,3;1,0;9,3;11,2;11,8;0,9;-;…5);7,6;…5);18,1;9,2
Ямало-Ненецкий автономный округ;234,5;28,8;-;16,0;30,9;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Тюменская область без автономных округов ;…;…;…;…;…;…;…;…;…;…;…;…;…;38,0;36,8;32,7;37,7;32,7;37,3
Челябинская область;3,1;3,4;7,2;7,1;12,5;7,3;10,3;8,2;9,3;9,1;7,1;7,1;4,3;3,9;4,7;5,1;6,0;10,8;11,7
Сибирский      федеральный округ6) ;5,2;4,3;4,8;4,7;5,9;6,5;6,6;6,4;7,3;8,8;7,8;9,8;9,0;8,8;8,9;9,6;13,2;15,3;15,3
Республика Алтай;2,1;1,0;1,7;2,6;2,5;8,6;7,7;12,6;2,2;3,0;2,6;2,5;3,1;0,8;0,4;0,4;…5);1,1;1,8
Республика Тыва;-;-;-;3,8;0,2;-;-;4,9;4,8;4,1;3,7;2,0;2,3;2,5;…5);…5);-;…5);…5)
Республика Хакасия;3,5;4,8;2,1;3,5;4,3;4,8;10,0;8,7;8,1;6,7;10,4;26,0;15,4;17,8;13,4;10,5;24,0;17,4;12,2
Алтайский край;2,2;1,6;1,5;1,3;1,2;1,6;1,8;1,7;2,3;3,5;2,9;3,8;3,8;4,2;5,0;6,8;11,7;12,1;11,9
Красноярский край;16,6;14,9;17,9;15,4;20,0;21,4;21,7;18,7;24,4;32,5;28,8;29,4;27,6;30,2;28,6;26,5;32,4;36,2;33,3
Иркутская область;9,3;9,2;8,7;10,1;16,5;17,4;17,0;18,1;20,9;20,9;17,5;22,6;19,0;22,2;23,5;26,2;23,1;26,3;31,1
Кемеровская область;12,6;8,1;10,0;9,2;11,5;12,7;14,0;13,7;14,5;14,8;9,9;16,2;11,4;10,1;6,1;6,5;16,8;17,2;17,6
