;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
СОЦИАЛЬНО-ЭКОНОМИЧЕСКИЕ ПОКАЗАТЕЛИ РОССИЙСКОЙ ФЕДЕРАЦИИ В 1991-2024 гг.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;19 311,9;28 255,1;36 385,7;64 398,5;67 038,9;58 015,3;64 660,3;57 855,6;241 224,5;294 589,8;315 190,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;5 398,4;28 817,5;29 476,0;34 164,3;29 490,9;33 889,6;38 671,6;41 426,8;16 059,7;14 149,3;29 723,2;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;27 924,8;37 043,7;41 955,8;42 979,1;42 472,9;44 452,4;41 780,4;45 288,0;173 865,7;209 218,3;131 954,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;0,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;81 128,3;100 652,7;107 947,8;115 714,6;121 448,9;136 839,0;133 271,6;113 829,0;203 642,8;224 563,9;240 521,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;468 570,1;574 492,2;648 987,4;691 667,3;751 035,3;754 575,4;809 441,6;924 745,8;1 146 517,8;1 188 961,8;1 113 497,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;-;1 235,7;1 968,7;1 613,8;1 660,4;-;-;-;359 964,8;328 161,5;345 073,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;5 991 022,9;7 170 531,8;8 044 483,4;8 182 750,6;8 468 248,7;9 389 806,3;10 085 354,0;10 764 870,0;10 364 504,0;11 110 552,9;12 211 866,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;2 022 259,9;2 137 650,5;2 392 157,3;2 517 192,2;2 634 211,2;2 761 529,5;2 867 833,1;3 206 519,3;3 924 534,3;3 982 970,1;4 340 477,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность в области здравоохранения и социальных услуг;;;;;;;;;;;;;;;;;;;;;2 049 065,0;2 307 417,1;2 551 732,8;2 958 091,8;3 063 077,3;3 097 216,4;3 226 113,3;3 787 795,4;3 991 861,3;4 529 015,7;5 284 976,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области культуры, спорта, организации досуга 
и развлечений";;;;;;;;;;;;;;;;;;;;;417 042,5;490 904,3;529 295,7;609 804,8;657 332,6;683 133,4;723 422,2;843 391,1;908 107,4;851 081,5;970 502,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих видов услуг;;;;;;;;;;;;;;;;;;;;;-;2 732,1;3 716,4;3 850,4;6 360,7;6 788,6;7 603,2;7 912,4;21 623,2;26 490,7;39 774,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность домашних хозяйств 
как работодателей; недифференцированная деятельность частных домашних хозяйств по производству товаров и оказанию услуг для собственного потребления ";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого в основных ценах;;;;;;;;;;;;;;;;;;;;;11 119 986,3;12 947 448,3;14 456 985,2;15 299 331,4;15 918 401,9;17 045 283,6;18 060 378,5;19 872 192,6;21 517 709,3;22 942 595,1;25 232 702,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Сектор ""Домашние хозяйства""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское, лесное хозяйство, охота, рыболовство и рыбоводство;;;;;;;;;;;;;;;;;;;;;1 640 710,7;1 647 546,5;1 797 131,7;1 992 119,8;2 267 558,6;2 358 413,2;2 366 568,6;2 406 301,9;2 557 658,8;2 796 161,5;3 242 903,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;;;;;;;;;;487,3;587,5;371,3;407,8;983,6;1 026,9;1 037,4;1 235,0;2 226,7;4 616,6;2 690,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;;;;;;;;;;617 891,1;712 961,7;796 628,5;842 769,8;1 015 071,8;1 030 303,9;1 123 569,7;1 211 529,3;1 320 444,3;1 125 231,6;1 295 735,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха";;;;;;;;;;;;;;;;;;;;;1 289,8;1 775,7;1 640,1;1 911,4;2 274,1;2 361,5;3 440,5;3 543,9;6 108,4;7 116,3;6 818,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Водоснабжение; воотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений";;;;;;;;;;;;;;;;;;;;;6 079,5;13 698,3;16 249,9;17 804,5;24 681,8;26 867,0;28 193,9;26 734,0;26 277,7;9 498,0;54 553,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;;;;;;;;;;478 015,7;517 243,2;568 234,8;707 612,3;890 196,9;966 346,8;1 028 576,0;1 127 632,4;1 342 918,8;1 518 372,6;1 688 038,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Торговля оптовая и розничная; ремонт автотранспортных средств 
и мотоциклов";;;;;;;;;;;;;;;;;;;;;2 459 184,9;2 779 754,0;2 966 206,4;2 906 370,6;2 838 913,3;2 778 985,1;2 781 024,0;2 764 304,9;2 946 149,9;2 705 839,0;2 943 117,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;490 879,4;582 119,5;605 110,6;720 355,3;815 037,2;884 983,5;949 536,6;980 514,7;1 044 997,4;1 001 758,2;1 153 893,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;251 522,0;285 950,6;314 945,8;341 931,4;371 373,9;378 448,0;387 260,1;404 349,7;420 727,6;361 857,4;446 145,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;37 865,8;39 944,1;41 345,8;46 943,1;96 510,3;117 879,9;204 953,2;229 885,2;302 219,7;395 609,0;517 803,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;24 858,0;26 920,1;44 204,1;45 893,8;44 680,9;53 684,2;55 210,9;58 172,0;53 294,5;59 930,6;66 070,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;4 448 164,2;5 426 586,7;5 554 972,2;5 663 438,8;6 032 036,3;6 301 859,8;6 655 270,0;7 175 540,8;7 887 967,3;8 643 727,7;11 600 488,2;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;122 937,5;152 687,5;169 448,3;193 871,7;264 042,1;329 079,3;451 196,4;542 677,1;647 222,3;732 310,5;900 322,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;51 189,1;73 641,7;79 356,0;76 924,2;135 557,5;151 533,0;234 047,4;251 090,6;311 599,0;403 122,5;503 096,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;40 820,3;88 510,1;99 902,3;107 435,7;124 836,2;127 143,0;135 545,3;141 312,6;149 868,6;129 514,6;141 699,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность в области здравоохранения и социальных услуг;;;;;;;;;;;;;;;;;;;;;43 325,1;64 073,4;72 935,6;75 805,1;86 856,4;92 481,9;100 318,0;97 381,7;102 731,0;123 572,4;128 029,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области культуры, спорта, организации досуга 
и развлечений";;;;;;;;;;;;;;;;;;;;;24 053,4;44 182,2;44 606,6;54 339,1;73 567,3;63 435,0;121 416,8;123 341,6;171 103,2;141 432,2;232 002,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих видов услуг;;;;;;;;;;;;;;;;;;;;;78 256,6;142 246,0;162 778,0;170 454,1;209 720,6;219 131,8;239 714,8;271 679,7;302 744,6;332 636,1;423 690,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность домашних хозяйств 
как работодателей; недифференцированная деятельность частных домашних хозяйств 
по производству товаров и оказанию услуг для собственного потребления ";;;;;;;;;;;;;;;;;;;;;338 573,0;375 849,0;406 093,2;436 077,0;482 588,4;506 278,7;503 443,1;596 881,7;523 043,4;388 120,0;380 955,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого в основных ценах;;;;;;;;;;;;;;;;;;;;;11 156 103,3;12 976 277,9;13 742 161,2;14 402 465,6;15 776 487,2;16 390 242,4;17 370 322,5;18 414 108,8;20 119 303,4;20 880 426,8;25 728 053,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Сектор ""Некоммерческие организации, обслуживающие домашние хозяйства""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское, лесное хозяйство, охота, рыболовство и рыбоводство;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Водоснабжение; воотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Торговля оптовая и розничная; ремонт автотранспортных средств 
и мотоциклов";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;11 398,9;12 622,7;11 262,7;10 356,7;10 584,2;11 324,9;11 603,2;11 193,4;12 208,7;2 643,5;17 915,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;357,4;347,3;373,2;807,0;902,9;997,8;1 130,3;1 292,4;1 414,4;9 759,0;22 649,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;0,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;25 817,9;28 453,4;29 103,6;32 032,3;35 541,6;38 205,9;39 891,4;41 215,1;43 426,2;74 045,9;86 286,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;1,6;1,7;1,9;2,0;2,3;2,5;2,9;3,3;3,4;40 645,3;87 341,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;9 968,6;10 431,9;11 301,7;11 263,0;11 817,5;13 436,1;14 616,8;16 426,3;17 803,6;89 521,0;98 480,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность в области здравоохранения и социальных услуг;;;;;;;;;;;;;;;;;;;;;25 992,0;26 844,8;26 717,3;29 569,8;26 826,3;28 336,0;28 785,5;31 164,3;31 600,0;128 646,6;152 334,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области культуры, спорта, организации досуга 
и развлечений";;;;;;;;;;;;;;;;;;;;;23 258,0;23 443,6;24 799,5;27 160,0;28 925,9;31 117,6;34 268,0;38 648,9;39 202,7;88 075,3;100 323,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих видов услуг;;;;;;;;;;;;;;;;;;;;;140 200,2;157 304,8;167 533,3;192 617,5;214 562,4;237 208,8;268 261,8;307 371,4;322 356,4;437 953,0;447 413,7;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность домашних хозяйств 
как работодателей; недифференцированная деятельность частных домашних хозяйств 
по производству товаров и оказанию услуг для собственного потребления ";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого в основных ценах;;;;;;;;;;;;;;;;;;;;;236 994,6;259 450,2;271 093,1;303 808,4;329 163,0;360 629,8;398 559,9;447 315,2;468 015,6;871 289,6;1 012 744,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Валовая добавленная стоимость по видам экономической деятельности и секторам (в текущих ценах; миллионов рублей)";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Сектор ""Нефинансовые корпорации""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Сельское, лесное хозяйство, охота, рыболовство и рыбоводство;;;;;;;;;;;;;;;;;;;;;806 588,3;898 778,6;941 457,4;1 259 976,9;1 605 405,3;1 661 166,0;1 728 088,4;1 935 516,0;2 198 968,3;2 481 229,9;2 745 172,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Добыча полезных ископаемых;;;;;;;;;;;;;;;;;;;;;4 943 280,7;5 563 103,2;5 910 541,9;6 231 263,4;7 275 345,1;7 422 647,7;9 028 093,3;12 409 054,2;12 621 575,7;9 190 357,6;16 011 051,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Обрабатывающие производства;;;;;;;;;;;;;;;;;;;;;6 833 024,2;7 679 085,9;7 957 195,9;8 856 493,1;10 131 984,3;9 866 565,5;11 137 975,6;13 138 802,9;14 022 223,4;14 216 144,7;17 363 192,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Обеспечение электрической энергией, газом и паром; кондиционирование воздуха";;;;;;;;;;;;;;;;;;;;;1 631 235,7;1 668 654,8;1 808 831,7;1 844 452,8;2 075 483,4;2 256 669,4;2 401 171,8;2 454 278,8;2 559 496,5;2 569 167,4;2 809 342,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Водоснабжение; воотведение, организация сбора и утилизации отходов, деятельность по ликвидации загрязнений";;;;;;;;;;;;;;;;;;;;;250 454,9;284 708,5;303 391,2;349 512,9;374 624,5;361 293,8;418 383,8;461 836,0;466 751,1;503 241,3;652 524,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Строительство;;;;;;;;;;;;;;;;;;;;;3 752 535,6;4 281 996,7;4 213 623,4;4 353 021,4;4 310 477,3;4 455 964,0;4 532 557,4;4 652 041,1;4 731 033,1;4 605 244,5;4 851 873,9;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Торговля оптовая и розничная; ремонт автотранспортных средств 
и мотоциклов";;;;;;;;;;;;;;;;;;;;;7 521 027,0;8 206 705,0;8 574 447,8;9 464 368,9;10 085 666,6;9 630 091,8;10 038 612,8;10 909 069,9;10 997 322,0;10 338 776,8;14 358 888,6;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Транспортировка и храние;;;;;;;;;;;;;;;;;;;;;2 795 591,2;3 137 987,5;3 784 411,3;3 883 039,5;4 542 128,7;5 168 483,0;5 329 959,2;5 675 936,5;6 130 600,7;5 720 640,7;6 798 343,3;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность гостиниц и предприятий общественного питания;;;;;;;;;;;;;;;;;;;;;344 851,4;391 284,2;408 613,4;449 967,7;485 498,2;519 316,1;558 237,1;648 151,1;726 501,1;561 174,0;811 312,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области информации 
и связи";;;;;;;;;;;;;;;;;;;;;1 310 929,6;1 549 631,4;1 616 192,2;1 680 735,0;1 793 631,5;1 853 813,4;1 987 782,9;2 137 561,2;2 329 400,0;2 577 443,0;3 071 373,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность финансовая и страховая;;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность по операциям 
с недвижимым имуществом";;;;;;;;;;;;;;;;;;;;;1 808 339,9;1 933 855,2;2 137 616,8;2 291 293,5;2 406 516,3;2 467 627,5;2 627 887,1;2 787 980,7;2 923 592,4;2 811 921,2;3 154 636,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность профессиональная, научная и техническая;;;;;;;;;;;;;;;;;;;;;1 614 552,8;1 778 943,3;2 116 064,3;2 366 739,1;2 575 369,3;2 652 624,6;2 800 605,7;2 778 355,5;3 061 563,2;3 451 717,8;3 346 497,2;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность административная 
и сопутствующие дополнительные услуги";;;;;;;;;;;;;;;;;;;;;873 779,9;976 695,7;1 210 507,4;1 353 312,5;1 674 155,0;1 773 605,0;1 841 181,6;1 819 679,6;1 821 865,0;1 836 209,5;2 165 759,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Государственное управление 
и обеспечение военной безопасности;  социальное отрахование";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;0,0;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Образование;;;;;;;;;;;;;;;;;;;;;112 663,0;120 752,8;114 935,6;119 702,4;118 318,6;135 503,1;143 930,2;157 724,7;105 182,6;110 293,0;122 063,5;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Деятельность в области здравоохранения и социальных услуг;;;;;;;;;;;;;;;;;;;;;199 755,4;198 809,5;203 786,3;244 706,0;313 889,6;333 709,5;389 037,8;447 439,7;529 864,3;651 399,1;844 822,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность в области культуры, спорта, организации досуга 
и развлечений";;;;;;;;;;;;;;;;;;;;;91 561,1;101 766,1;126 016,9;130 499,1;159 251,3;176 238,7;197 381,1;227 636,0;257 558,5;209 275,1;332 016,8;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Предоставление прочих видов услуг;;;;;;;;;;;;;;;;;;;;;102 327,3;96 918,6;109 716,9;108 999,8;142 084,9;180 950,7;194 129,8;203 198,9;216 031,3;235 528,4;248 521,4;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Деятельность домашних хозяйств 
как работодателей; недифференцированная деятельность частных домашних хозяйств 
по производству товаров и оказанию услуг для собственного потребления ";;;;;;;;;;;;;;;;;;;;;-;-;-;-;-;-;-;-;-;-;-;-;-;-;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого в основных ценах;;;;;;;;;;;;;;;;;;;;;34 992 498,2;38 869 677,2;41 537 350,3;44 988 084,2;50 069 830,0;50 916 269,8;55 355 015,6;62 844 262,9;65 699 529,2;62 069 763,8;79 687 393,1;…;…;…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
